2.08700000000000e+003	9.38000000000000e+002
2.10400000000000e+003	9.14000000000000e+002
2.12000000000000e+003	9.68000000000000e+002
2.14400000000000e+003	9.40000000000000e+002
2.15000000000000e+003	1.00400000000000e+003
2.18300000000000e+003	9.84000000000000e+002
2.18100000000000e+003	1.04200000000000e+003
2.21900000000000e+003	1.02300000000000e+003
2.22100000000000e+003	1.10500000000000e+003
2.25300000000000e+003	1.08400000000000e+003
2.25800000000000e+003	1.19900000000000e+003
2.30100000000000e+003	1.18600000000000e+003
2.28400000000000e+003	1.27000000000000e+003
2.32500000000000e+003	1.26000000000000e+003
2.29100000000000e+003	1.33900000000000e+003
2.32500000000000e+003	1.33600000000000e+003
2.29500000000000e+003	1.40300000000000e+003
2.32500000000000e+003	1.40200000000000e+003
2.29300000000000e+003	1.46300000000000e+003
2.33100000000000e+003	1.46600000000000e+003
2.24100000000000e+003	1.15600000000000e+003
2.27300000000000e+003	1.14200000000000e+003
1.03200000000000e+003	1.46000000000000e+003
1.06100000000000e+003	1.45700000000000e+003
1.03100000000000e+003	1.42500000000000e+003
1.06000000000000e+003	1.42200000000000e+003
1.02900000000000e+003	1.39100000000000e+003
1.05900000000000e+003	1.39000000000000e+003
1.03300000000000e+003	1.38000000000000e+003
1.05700000000000e+003	1.37700000000000e+003
1.03600000000000e+003	1.34700000000000e+003
1.05900000000000e+003	1.34700000000000e+003
1.03800000000000e+003	1.31600000000000e+003
1.05900000000000e+003	1.31600000000000e+003
1.04300000000000e+003	1.28700000000000e+003
1.06500000000000e+003	1.29200000000000e+003
1.05200000000000e+003	1.25900000000000e+003
1.07200000000000e+003	1.26400000000000e+003
1.05900000000000e+003	1.23100000000000e+003
1.08000000000000e+003	1.23700000000000e+003
1.06200000000000e+003	1.21100000000000e+003
1.09200000000000e+003	1.21800000000000e+003
1.07900000000000e+003	1.17200000000000e+003
1.10500000000000e+003	1.18400000000000e+003
1.09500000000000e+003	1.14000000000000e+003
1.12200000000000e+003	1.15000000000000e+003
1.11200000000000e+003	1.10000000000000e+003
1.14000000000000e+003	1.11200000000000e+003
1.13800000000000e+003	1.05800000000000e+003
1.16000000000000e+003	1.07400000000000e+003
1.16300000000000e+003	1.02200000000000e+003
1.18800000000000e+003	1.04400000000000e+003
1.19700000000000e+003	9.84000000000000e+002
1.21800000000000e+003	1.00700000000000e+003
1.22900000000000e+003	9.53000000000000e+002
1.25000000000000e+003	9.79000000000000e+002
1.26700000000000e+003	9.27000000000000e+002
1.28500000000000e+003	9.53000000000000e+002
1.30400000000000e+003	9.00000000000000e+002
1.32100000000000e+003	9.33000000000000e+002
1.34700000000000e+003	8.74000000000000e+002
1.36200000000000e+003	9.11000000000000e+002
1.39300000000000e+003	8.52000000000000e+002
1.40500000000000e+003	8.91000000000000e+002

