2.32700000000000e+003	1.00000000000000e+003
2.37100000000000e+003	9.54000000000000e+002
2.38100000000000e+003	1.04200000000000e+003
2.41500000000000e+003	1.01200000000000e+003
2.42500000000000e+003	1.09600000000000e+003
2.46900000000000e+003	1.07000000000000e+003
2.47100000000000e+003	1.14200000000000e+003
2.51500000000000e+003	1.12200000000000e+003
2.49900000000000e+003	1.19400000000000e+003
2.55100000000000e+003	1.16800000000000e+003
2.53100000000000e+003	1.26000000000000e+003
2.59100000000000e+003	1.23400000000000e+003
2.56500000000000e+003	1.33400000000000e+003
2.62700000000000e+003	1.31400000000000e+003
2.58700000000000e+003	1.40400000000000e+003
2.65100000000000e+003	1.39000000000000e+003
2.50500000000000e+003	2.09200000000000e+003
2.54100000000000e+003	2.11000000000000e+003
2.48300000000000e+003	2.13200000000000e+003
2.51500000000000e+003	2.14600000000000e+003
2.44900000000000e+003	2.17800000000000e+003
2.48100000000000e+003	2.20300000000000e+003
2.39000000000000e+003	2.24100000000000e+003
2.42500000000000e+003	2.27600000000000e+003
1.16100000000000e+003	2.36100000000000e+003
1.19500000000000e+003	2.31600000000000e+003
1.09800000000000e+003	2.30200000000000e+003
1.13600000000000e+003	2.26100000000000e+003
1.05400000000000e+003	2.25200000000000e+003
1.09300000000000e+003	2.21100000000000e+003
1.01000000000000e+003	2.18600000000000e+003
1.04000000000000e+003	2.15500000000000e+003
9.65000000000000e+002	2.12200000000000e+003
1.00400000000000e+003	2.09500000000000e+003
1.26900000000000e+003	2.44200000000000e+003
1.30200000000000e+003	2.39200000000000e+003
1.55800000000000e+003	2.55000000000000e+003
1.57100000000000e+003	2.49800000000000e+003
1.44300000000000e+003	2.52300000000000e+003
1.45800000000000e+003	2.46500000000000e+003
1.36600000000000e+003	2.48500000000000e+003
1.38600000000000e+003	2.44000000000000e+003
1.71600000000000e+003	2.57300000000000e+003
1.71800000000000e+003	2.52000000000000e+003
1.21300000000000e+003	2.41300000000000e+003
1.24800000000000e+003	2.35300000000000e+003