1.20200000000000e+003	1.67700000000000e+003
1.29200000000000e+003	1.67600000000000e+003
1.37900000000000e+003	1.67900000000000e+003
1.46700000000000e+003	1.68200000000000e+003
1.54900000000000e+003	1.68200000000000e+003
1.63800000000000e+003	1.68600000000000e+003
1.72200000000000e+003	1.68600000000000e+003
1.80900000000000e+003	1.68900000000000e+003
1.89700000000000e+003	1.69000000000000e+003
1.98300000000000e+003	1.69200000000000e+003
2.07000000000000e+003	1.69800000000000e+003