2.31100000000000e+003	1.00500000000000e+003
2.35300000000000e+003	9.50000000000000e+002
2.37800000000000e+003	1.06800000000000e+003
2.42300000000000e+003	1.02500000000000e+003
2.42800000000000e+003	1.12500000000000e+003
2.47600000000000e+003	1.09000000000000e+003
2.48800000000000e+003	1.20500000000000e+003
2.53300000000000e+003	1.17300000000000e+003
2.52800000000000e+003	1.28800000000000e+003
2.58100000000000e+003	1.25500000000000e+003
2.56800000000000e+003	1.39800000000000e+003
2.62300000000000e+003	1.37500000000000e+003
2.58800000000000e+003	1.47500000000000e+003
2.64100000000000e+003	1.46300000000000e+003
2.49300000000000e+003	2.03800000000000e+003
2.52600000000000e+003	2.05800000000000e+003
2.42700000000000e+003	2.13800000000000e+003
2.46000000000000e+003	2.16200000000000e+003
1.07200000000000e+003	2.21400000000000e+003
1.11200000000000e+003	2.17800000000000e+003
1.13500000000000e+003	2.27200000000000e+003
1.17200000000000e+003	2.23900000000000e+003
1.22000000000000e+003	2.34400000000000e+003
1.25600000000000e+003	2.30400000000000e+003
1.32000000000000e+003	2.40600000000000e+003
1.35000000000000e+003	2.37100000000000e+003
1.01700000000000e+003	2.13400000000000e+003
1.05300000000000e+003	2.10600000000000e+003
1.40900000000000e+003	2.45200000000000e+003
1.43000000000000e+003	2.40900000000000e+003
1.56200000000000e+003	2.49900000000000e+003
1.57000000000000e+003	2.45600000000000e+003
1.74300000000000e+003	2.52100000000000e+003
1.74300000000000e+003	2.47800000000000e+003
1.27200000000000e+003	2.37800000000000e+003
1.29600000000000e+003	2.33600000000000e+003
1.17500000000000e+003	2.30900000000000e+003
1.20600000000000e+003	2.26900000000000e+003
1.49200000000000e+003	2.48100000000000e+003
1.50700000000000e+003	2.43400000000000e+003
1.36300000000000e+003	2.42900000000000e+003
1.38700000000000e+003	2.38600000000000e+003
1.10500000000000e+003	2.24800000000000e+003
1.14200000000000e+003	2.20800000000000e+003
1.03900000000000e+003	2.17200000000000e+003
1.07400000000000e+003	2.13900000000000e+003