2.28500000000000e+003	9.54000000000000e+002
2.32300000000000e+003	9.21000000000000e+002
2.33700000000000e+003	9.93000000000000e+002
2.38100000000000e+003	9.55000000000000e+002
2.38700000000000e+003	1.02600000000000e+003
2.42800000000000e+003	9.95000000000000e+002
2.43500000000000e+003	1.07400000000000e+003
2.47600000000000e+003	1.04400000000000e+003
2.48600000000000e+003	1.12200000000000e+003
2.52200000000000e+003	1.08400000000000e+003
2.52900000000000e+003	1.16400000000000e+003
2.56600000000000e+003	1.12900000000000e+003
2.56100000000000e+003	1.22000000000000e+003
2.60800000000000e+003	1.18500000000000e+003
2.60100000000000e+003	1.27500000000000e+003
2.64600000000000e+003	1.25000000000000e+003
2.63600000000000e+003	1.35300000000000e+003
2.69300000000000e+003	1.32300000000000e+003
2.66600000000000e+003	1.41500000000000e+003
2.72100000000000e+003	1.39000000000000e+003
2.69300000000000e+003	1.47300000000000e+003
2.74800000000000e+003	1.45800000000000e+003
2.71300000000000e+003	1.56500000000000e+003
2.77600000000000e+003	1.56300000000000e+003
2.67700000000000e+003	2.07400000000000e+003
2.72500000000000e+003	2.09400000000000e+003
2.65900000000000e+003	2.10600000000000e+003
2.70900000000000e+003	2.13400000000000e+003
2.63900000000000e+003	2.16200000000000e+003
2.68100000000000e+003	2.17600000000000e+003
2.60900000000000e+003	2.22600000000000e+003
2.64100000000000e+003	2.25200000000000e+003
2.55900000000000e+003	2.30000000000000e+003
2.59900000000000e+003	2.32000000000000e+003
2.51700000000000e+003	2.36200000000000e+003
2.55100000000000e+003	2.38400000000000e+003
2.58300000000000e+003	2.27000000000000e+003
2.62700000000000e+003	2.28600000000000e+003
2.62500000000000e+003	2.19000000000000e+003
2.67300000000000e+003	2.21000000000000e+003
2.53900000000000e+003	2.33600000000000e+003
2.57300000000000e+003	2.35600000000000e+003
2.65300000000000e+003	2.13200000000000e+003
2.69900000000000e+003	2.15000000000000e+003