2.08800000000000e+003	9.38000000000000e+002
2.11300000000000e+003	8.89000000000000e+002
2.13100000000000e+003	9.75000000000000e+002
2.17000000000000e+003	9.30000000000000e+002
2.19600000000000e+003	1.04100000000000e+003
2.23800000000000e+003	9.99000000000000e+002
2.25800000000000e+003	1.12600000000000e+003
2.31200000000000e+003	1.09100000000000e+003
2.32200000000000e+003	1.24400000000000e+003
2.38500000000000e+003	1.22100000000000e+003
2.35100000000000e+003	1.33800000000000e+003
2.41400000000000e+003	1.31900000000000e+003
2.38000000000000e+003	1.43400000000000e+003
2.45400000000000e+003	1.42600000000000e+003
2.17500000000000e+003	2.02600000000000e+003
2.20800000000000e+003	2.05100000000000e+003
2.13500000000000e+003	2.06400000000000e+003
2.15600000000000e+003	2.09300000000000e+003
2.08100000000000e+003	2.09900000000000e+003
2.10500000000000e+003	2.13900000000000e+003
2.01600000000000e+003	2.13800000000000e+003
2.03900000000000e+003	2.17800000000000e+003
1.93200000000000e+003	2.18500000000000e+003
1.94700000000000e+003	2.22600000000000e+003
1.82100000000000e+003	2.21600000000000e+003
1.83100000000000e+003	2.26600000000000e+003
1.70500000000000e+003	2.23200000000000e+003
1.71700000000000e+003	2.29900000000000e+003
1.62900000000000e+003	2.24300000000000e+003
1.62600000000000e+003	2.30500000000000e+003
1.53700000000000e+003	2.23900000000000e+003
1.52500000000000e+003	2.30100000000000e+003
1.41900000000000e+003	2.20500000000000e+003
1.40400000000000e+003	2.27200000000000e+003
1.33400000000000e+003	2.17600000000000e+003
1.30200000000000e+003	2.23100000000000e+003
1.24600000000000e+003	2.13800000000000e+003
1.22000000000000e+003	2.18100000000000e+003
1.17900000000000e+003	2.09000000000000e+003
1.14500000000000e+003	2.13200000000000e+003
1.09100000000000e+003	2.08000000000000e+003
1.13300000000000e+003	2.04300000000000e+003
1.02900000000000e+003	2.01400000000000e+003
1.08800000000000e+003	1.99000000000000e+003
8.70000000000000e+002	1.42900000000000e+003
9.22000000000000e+002	1.43600000000000e+003
8.85000000000000e+002	1.35000000000000e+003
9.34000000000000e+002	1.36400000000000e+003
9.13000000000000e+002	1.27800000000000e+003
9.58000000000000e+002	1.29800000000000e+003
9.52000000000000e+002	1.19700000000000e+003
1.00200000000000e+003	1.21900000000000e+003
9.97000000000000e+002	1.11900000000000e+003
1.04200000000000e+003	1.15400000000000e+003
1.05900000000000e+003	1.05000000000000e+003
1.09900000000000e+003	1.09100000000000e+003
1.17700000000000e+003	9.59000000000000e+002
1.20600000000000e+003	1.00500000000000e+003