2.31100000000000e+003	1.02500000000000e+003
2.34800000000000e+003	9.88000000000000e+002
2.35100000000000e+003	1.06300000000000e+003
2.39100000000000e+003	1.02800000000000e+003
2.38600000000000e+003	1.11500000000000e+003
2.43100000000000e+003	1.08300000000000e+003
2.41300000000000e+003	1.16500000000000e+003
2.46300000000000e+003	1.13500000000000e+003
2.44100000000000e+003	1.21300000000000e+003
2.49600000000000e+003	1.18800000000000e+003
2.48300000000000e+003	1.32500000000000e+003
2.54100000000000e+003	1.30000000000000e+003
2.46100000000000e+003	1.27800000000000e+003
2.52600000000000e+003	1.25000000000000e+003
2.31300000000000e+003	2.05000000000000e+003
2.34500000000000e+003	2.07200000000000e+003
1.25400000000000e+003	2.19600000000000e+003
1.28500000000000e+003	2.15100000000000e+003
1.18200000000000e+003	2.13400000000000e+003
1.21000000000000e+003	2.10100000000000e+003
1.13500000000000e+003	2.08600000000000e+003
1.16500000000000e+003	2.05700000000000e+003
1.10200000000000e+003	2.04200000000000e+003
1.13200000000000e+003	2.02200000000000e+003
1.08400000000000e+003	2.01700000000000e+003
1.11900000000000e+003	1.99900000000000e+003
1.30000000000000e+003	2.22900000000000e+003
1.33400000000000e+003	2.17700000000000e+003
2.24900000000000e+003	2.10700000000000e+003
2.27700000000000e+003	2.14200000000000e+003
2.34200000000000e+003	2.02100000000000e+003
2.37400000000000e+003	2.03400000000000e+003
2.28000000000000e+003	2.07600000000000e+003
2.31400000000000e+003	2.10700000000000e+003
1.75100000000000e+003	2.28800000000000e+003
1.74600000000000e+003	2.35300000000000e+003
1.54600000000000e+003	2.33500000000000e+003
1.56300000000000e+003	2.28300000000000e+003
1.42300000000000e+003	2.29000000000000e+003
1.44300000000000e+003	2.23800000000000e+003
1.35100000000000e+003	2.25500000000000e+003
1.37600000000000e+003	2.21000000000000e+003
2.49800000000000e+003	1.38300000000000e+003
2.55600000000000e+003	1.36800000000000e+003
2.50800000000000e+003	1.44000000000000e+003
2.56100000000000e+003	1.42800000000000e+003
1.48600000000000e+003	2.32000000000000e+003
1.49300000000000e+003	2.26800000000000e+003