Record Length,2500,Points,-229.20000E-6,239.99999E-3,,Record Length,2500,Points,-229.20000E-6,160.00000E-3,
Sample Interval,200.00000E-9,s,-229.00000E-6,239.99999E-3,,Sample Interval,200.00000E-9,s,-229.00000E-6,199.99999E-3,
Trigger Point,1.1460E3,Samples,-228.80000E-6,280.00000E-3,,Trigger Point,1.1460E3,Samples,-228.80000E-6,160.00000E-3,
,,,-228.59999E-6,239.99999E-3,,,,,-228.59999E-6,160.00000E-3,
,,,-228.39999E-6,280.00000E-3,,,,,-228.39999E-6,160.00000E-3,
,,,-228.20001E-6,319.99999E-3,,,,,-228.20001E-6,160.00000E-3,
Source,CH1,,-228.00000E-6,239.99999E-3,,Source,CH2,,-228.00000E-6,160.00000E-3,
Vertical Units,Volts,,-227.80000E-6,280.00000E-3,,Vertical Units,Volts,,-227.80000E-6,160.00000E-3,
Vertical Scale,1.000,,-227.60000E-6,239.99999E-3,,Vertical Scale,1.000,,-227.60000E-6,160.00000E-3,
Vertical Offset,0,,-227.40000E-6,199.99999E-3,,Vertical Offset,0,,-227.40000E-6,120.0000E-3,
Horizontal Units,s,,-227.20000E-6,280.00000E-3,,Horizontal Units,s,,-227.20000E-6,160.00000E-3,
Horizontal Scale,50.00000E-6,,-227.00000E-6,239.99999E-3,,Horizontal Scale,50.00000E-6,,-227.00000E-6,160.00000E-3,
Pt Fmt,Y,,-226.80000E-6,239.99999E-3,,Pt Fmt,Y,,-226.80000E-6,160.00000E-3,
Yzero,-3.00000,,-226.59999E-6,239.99999E-3,,Yzero,-3.00000,,-226.59999E-6,160.00000E-3,
Probe Atten,10.0000,,-226.39999E-6,239.99999E-3,,Probe Atten,10.0000,,-226.39999E-6,120.0000E-3,
,,,-226.20001E-6,239.99999E-3,,,,,-226.20001E-6,79.999998E-3,
Note,TDS 1012C-EDU - 16:45:04   28/03/2017,,-226.00000E-6,280.00000E-3,,Note,TDS 1012C-EDU - 16:45:04   28/03/2017,,-226.00000E-6,160.00000E-3,
,,,-225.80000E-6,280.00000E-3,,,,,-225.80000E-6,120.0000E-3,
,,,-225.60000E-6,239.99999E-3,,,,,-225.60000E-6,199.99999E-3,
,,,-225.40000E-6,280.00000E-3,,,,,-225.40000E-6,120.0000E-3,
,,,-225.20000E-6,239.99999E-3,,,,,-225.20000E-6,160.00000E-3,
,,,-225.00000E-6,239.99999E-3,,,,,-225.00000E-6,120.0000E-3,
,,,-224.79999E-6,239.99999E-3,,,,,-224.79999E-6,160.00000E-3,
,,,-224.59999E-6,199.99999E-3,,,,,-224.59999E-6,160.00000E-3,
,,,-224.40001E-6,199.99999E-3,,,,,-224.40001E-6,160.00000E-3,
,,,-224.20000E-6,239.99999E-3,,,,,-224.20000E-6,160.00000E-3,
,,,-224.00000E-6,319.99999E-3,,,,,-224.00000E-6,120.0000E-3,
,,,-223.80000E-6,239.99999E-3,,,,,-223.80000E-6,160.00000E-3,
,,,-223.60000E-6,280.00000E-3,,,,,-223.60000E-6,160.00000E-3,
,,,-223.40000E-6,239.99999E-3,,,,,-223.40000E-6,160.00000E-3,
,,,-223.20000E-6,239.99999E-3,,,,,-223.20000E-6,160.00000E-3,
,,,-223.00000E-6,280.00000E-3,,,,,-223.00000E-6,160.00000E-3,
,,,-222.79999E-6,280.00000E-3,,,,,-222.79999E-6,120.0000E-3,
,,,-222.59999E-6,199.99999E-3,,,,,-222.59999E-6,160.00000E-3,
,,,-222.40001E-6,280.00000E-3,,,,,-222.40001E-6,120.0000E-3,
,,,-222.20000E-6,239.99999E-3,,,,,-222.20000E-6,120.0000E-3,
,,,-222.00000E-6,280.00000E-3,,,,,-222.00000E-6,160.00000E-3,
,,,-221.80000E-6,239.99999E-3,,,,,-221.80000E-6,160.00000E-3,
,,,-221.60000E-6,280.00000E-3,,,,,-221.60000E-6,160.00000E-3,
,,,-221.40000E-6,280.00000E-3,,,,,-221.40000E-6,160.00000E-3,
,,,-221.20000E-6,239.99999E-3,,,,,-221.20000E-6,120.0000E-3,
,,,-220.99999E-6,280.00000E-3,,,,,-220.99999E-6,160.00000E-3,
,,,-220.79999E-6,280.00000E-3,,,,,-220.79999E-6,160.00000E-3,
,,,-220.59999E-6,239.99999E-3,,,,,-220.59999E-6,160.00000E-3,
,,,-220.40000E-6,280.00000E-3,,,,,-220.40000E-6,160.00000E-3,
,,,-220.20000E-6,280.00000E-3,,,,,-220.20000E-6,199.99999E-3,
,,,-220.00000E-6,280.00000E-3,,,,,-220.00000E-6,160.00000E-3,
,,,-219.80000E-6,239.99999E-3,,,,,-219.80000E-6,160.00000E-3,
,,,-219.60000E-6,239.99999E-3,,,,,-219.60000E-6,160.00000E-3,
,,,-219.40000E-6,239.99999E-3,,,,,-219.40000E-6,160.00000E-3,
,,,-219.20000E-6,280.00000E-3,,,,,-219.20000E-6,120.0000E-3,
,,,-218.99999E-6,280.00000E-3,,,,,-218.99999E-6,160.00000E-3,
,,,-218.79999E-6,280.00000E-3,,,,,-218.79999E-6,160.00000E-3,
,,,-218.60001E-6,239.99999E-3,,,,,-218.60001E-6,120.0000E-3,
,,,-218.40000E-6,280.00000E-3,,,,,-218.40000E-6,199.99999E-3,
,,,-218.20000E-6,280.00000E-3,,,,,-218.20000E-6,199.99999E-3,
,,,-218.00000E-6,280.00000E-3,,,,,-218.00000E-6,160.00000E-3,
,,,-217.80000E-6,239.99999E-3,,,,,-217.80000E-6,160.00000E-3,
,,,-217.60000E-6,280.00000E-3,,,,,-217.60000E-6,120.0000E-3,
,,,-217.40000E-6,319.99999E-3,,,,,-217.40000E-6,160.00000E-3,
,,,-217.19999E-6,280.00000E-3,,,,,-217.19999E-6,120.0000E-3,
,,,-216.99999E-6,239.99999E-3,,,,,-216.99999E-6,160.00000E-3,
,,,-216.79999E-6,239.99999E-3,,,,,-216.79999E-6,160.00000E-3,
,,,-216.60000E-6,280.00000E-3,,,,,-216.60000E-6,160.00000E-3,
,,,-216.40000E-6,280.00000E-3,,,,,-216.40000E-6,120.0000E-3,
,,,-216.20000E-6,239.99999E-3,,,,,-216.20000E-6,120.0000E-3,
,,,-216.00000E-6,239.99999E-3,,,,,-216.00000E-6,120.0000E-3,
,,,-215.80000E-6,280.00000E-3,,,,,-215.80000E-6,160.00000E-3,
,,,-215.60000E-6,280.00000E-3,,,,,-215.60000E-6,160.00000E-3,
,,,-215.40000E-6,319.99999E-3,,,,,-215.40000E-6,120.0000E-3,
,,,-215.19999E-6,280.00000E-3,,,,,-215.19999E-6,160.00000E-3,
,,,-214.99999E-6,280.00000E-3,,,,,-214.99999E-6,199.99999E-3,
,,,-214.80001E-6,239.99999E-3,,,,,-214.80001E-6,120.0000E-3,
,,,-214.60000E-6,239.99999E-3,,,,,-214.60000E-6,160.00000E-3,
,,,-214.40000E-6,239.99999E-3,,,,,-214.40000E-6,160.00000E-3,
,,,-214.20000E-6,280.00000E-3,,,,,-214.20000E-6,120.0000E-3,
,,,-214.00000E-6,319.99999E-3,,,,,-214.00000E-6,160.00000E-3,
,,,-213.80000E-6,280.00000E-3,,,,,-213.80000E-6,160.00000E-3,
,,,-213.60000E-6,239.99999E-3,,,,,-213.60000E-6,160.00000E-3,
,,,-213.40000E-6,239.99999E-3,,,,,-213.40000E-6,120.0000E-3,
,,,-213.19999E-6,280.00000E-3,,,,,-213.19999E-6,160.00000E-3,
,,,-212.99999E-6,280.00000E-3,,,,,-212.99999E-6,199.99999E-3,
,,,-212.80001E-6,239.99999E-3,,,,,-212.80001E-6,120.0000E-3,
,,,-212.60000E-6,319.99999E-3,,,,,-212.60000E-6,120.0000E-3,
,,,-212.40000E-6,280.00000E-3,,,,,-212.40000E-6,120.0000E-3,
,,,-212.20000E-6,239.99999E-3,,,,,-212.20000E-6,160.00000E-3,
,,,-212.00000E-6,280.00000E-3,,,,,-212.00000E-6,199.99999E-3,
,,,-211.80000E-6,239.99999E-3,,,,,-211.80000E-6,160.00000E-3,
,,,-211.60000E-6,319.99999E-3,,,,,-211.60000E-6,120.0000E-3,
,,,-211.39999E-6,280.00000E-3,,,,,-211.39999E-6,120.0000E-3,
,,,-211.19999E-6,280.00000E-3,,,,,-211.19999E-6,79.999998E-3,
,,,-211.00001E-6,280.00000E-3,,,,,-211.00001E-6,199.99999E-3,
,,,-210.80000E-6,280.00000E-3,,,,,-210.80000E-6,120.0000E-3,
,,,-210.60000E-6,319.99999E-3,,,,,-210.60000E-6,160.00000E-3,
,,,-210.40000E-6,280.00000E-3,,,,,-210.40000E-6,160.00000E-3,
,,,-210.20000E-6,280.00000E-3,,,,,-210.20000E-6,160.00000E-3,
,,,-210.00000E-6,280.00000E-3,,,,,-210.00000E-6,160.00000E-3,
,,,-209.80000E-6,319.99999E-3,,,,,-209.80000E-6,199.99999E-3,
,,,-209.60000E-6,280.00000E-3,,,,,-209.60000E-6,199.99999E-3,
,,,-209.39999E-6,239.99999E-3,,,,,-209.39999E-6,199.99999E-3,
